metric_type;metric_id;metric_name;metric_unit;metric_description;metric_id_parent;flag_name;flag_name_proper;flag_direction;flag_type;flag_e_s_g_plus;flag_tier;frameworks;active
flag;bc841da4-cf9a-438b-b6b4-91540cf83bf1;NO_COMMITMENT_TO_SUSTAINABLE_MANAGEMENT_OF_PEATLANDS_IN_SUPPLY_CHAIN_NEGATIVE_CONDUCT_E_TIER_3;;;49172f10-afd8-4912-8067-5959671d45ac;NO COMMITMENT TO SUSTAINABLE MANAGEMENT OF PEATLANDS IN SUPPLY CHAIN;No Commitment to Sustainable Management of Peatlands in Supply Chain;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;7ef64d53-da4e-479e-b3a4-6bf2eb2ece9e;NO_COMMITMENT_TO_SUSTAINABLE_MANAGEMENT_OF_PEATLANDS_IN_OWN_OPERATIONS_NEGATIVE_CONDUCT_E_TIER_3;;;49172f10-afd8-4912-8067-5959671d45ac;NO COMMITMENT TO SUSTAINABLE MANAGEMENT OF PEATLANDS IN OWN OPERATIONS;No Commitment to Sustainable Management of Peatlands in Own Operations;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;4fce1726-cd70-47bf-b4e3-6b17fed937de;POOR_MANAGEMENT_OF_PEATLANDS_IN_OWN_OPERATIONS_NEGATIVE_CONDUCT_E_TIER_3;;;49172f10-afd8-4912-8067-5959671d45ac;POOR MANAGEMENT OF PEATLANDS IN OWN OPERATIONS;Poor Management of Peatlands in Own Operations;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;c3890070-d28d-4896-91d9-4e05733b872b;NO_COMMITMENT_TO_REDUCE_FOOD_WASTE_IN_OWN_OPERATIONS_NEGATIVE_CONDUCT_E_TIER_3;;;2d35118a-404d-4e4d-9798-7ca89560114f;NO COMMITMENT TO REDUCE FOOD WASTE IN OWN OPERATIONS;No Commitment to Reduce Food Waste in Own Operations;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;83833799-2e8c-4d49-b35e-c1f6f41f1dc8;NO_COMMITMENT_TO_REDUCE_PACKAGING_WASTE_IN_OWN_OPERATIONS_NEGATIVE_CONDUCT_E_TIER_3;;;2d35118a-404d-4e4d-9798-7ca89560114f;NO COMMITMENT TO REDUCE PACKAGING WASTE IN OWN OPERATIONS;No Commitment to Reduce Packaging Waste in Own Operations;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;2a7b8cad-bc65-49ac-b33c-47ef1abcf40f;NO_COMMITMENT_TO_REDUCE_WATER_USE_NEGATIVE_CONDUCT_E_TIER_3;;;53cc726b-82f3-4403-9532-402acafe9207;NO COMMITMENT TO REDUCE WATER USE;No Commitment to Reduce Water Use;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;d8b833ec-ba18-4db7-92f7-6ddc6532ec27;LOW_EMISSIONS_OF_POLLUTANTS_POSITIVE_CONDUCT_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;LOW EMISSIONS OF POLLUTANTS;Low Emissions of Pollutants;POSITIVE;CONDUCT;E;TIER_2;flags;1
flag;19b43146-cce2-4f84-acf4-205adf3f8be0;PRIORITY_EMISSIONS_-_PM,_NOX,_SOX,_VOC_(SECTOR_PIONEERS)_POSITIVE_CONDUCT_E_TIER_3;;;d8b833ec-ba18-4db7-92f7-6ddc6532ec27;PRIORITY EMISSIONS - PM, NOX, SOX, VOC (SECTOR PIONEERS);Priority Emissions - PM, NOx, SOx, VOC (Sector Pioneers);POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;71003ec5-c6a2-4832-8777-e602cf4b6ed2;ANTI-HUNTING_POLICIES_POSITIVE_CONDUCT_E_TIER_3;;;e5ad9478-2e2d-46d1-86f9-69d97c5d543e;ANTI-HUNTING POLICIES;Anti-Hunting Policies;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;c2c110c0-bf46-48c6-ac9f-1a949683ffa3;COMMITMENT_TO_NO_HUNTING_IN_SUPPLY_CHAINS_POSITIVE_CONDUCT_E_TIER_4;;;71003ec5-c6a2-4832-8777-e602cf4b6ed2;COMMITMENT TO NO HUNTING IN SUPPLY CHAINS;Commitment to no Hunting in Supply Chains;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;c8ae4cbb-a922-4547-88d7-30c8d7dab5bf;COMMITMENT_TO_NO_HUNTING_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_4;;;71003ec5-c6a2-4832-8777-e602cf4b6ed2;COMMITMENT TO NO HUNTING IN OWN OPERATIONS;Commitment to no Hunting in Own Operations;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;3fd1aa3b-e792-4683-b682-574b249d7e03;STRONG_SOIL_MANAGEMENT_POSITIVE_CONDUCT_E_TIER_3;;;e5ad9478-2e2d-46d1-86f9-69d97c5d543e;STRONG SOIL MANAGEMENT;Strong Soil Management;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;11070495-cc2b-489c-a3cc-973f739a54aa;DEFORESTATION_&_CONVERSION_FREE_PROCUREMENT_POLICY_POSITIVE_CONDUCT_E_TIER_4;;;017c5003-a659-4ce5-93dd-d92763c36878;DEFORESTATION & CONVERSION FREE PROCUREMENT POLICY;Deforestation & Conversion Free Procurement Policy;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;f2421c73-45c9-470d-a011-aa5a4bd317eb;EXPECTS_ALL_SUPPLIER_OPERATIONS_TO_BE_DEFORESTATION_&_CONVERSION_FREE_POSITIVE_CONDUCT_E_TIER_4;;;017c5003-a659-4ce5-93dd-d92763c36878;EXPECTS ALL SUPPLIER OPERATIONS TO BE DEFORESTATION & CONVERSION FREE;Expects All Supplier Operations to be Deforestation & Conversion Free;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;2213fed1-f6bb-4340-b070-8f904c2afad1;MONITORING_OF_COMPLIANCE_WITH_DEFORESTATION_POLICIES_POSITIVE_CONDUCT_E_TIER_4;;;0993f5d9-f46d-48df-bb6f-da22e3b935a4;MONITORING OF COMPLIANCE WITH DEFORESTATION POLICIES;Monitoring of Compliance with Deforestation Policies;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;e035312d-54e8-4131-acf7-2898c7566766;COMPANIES_WITH_ONE_OR_MORE_ELEMENTS_OF_STRONG_ENVIRONMENTAL_MANAGEMENT_POSITIVE_CONDUCT_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;COMPANIES WITH ONE OR MORE ELEMENTS OF STRONG ENVIRONMENTAL MANAGEMENT;Companies With One or More Elements Of Strong Environmental Management;POSITIVE;CONDUCT;E;TIER_2;flags;1
flag;5d012bea-6e05-4d5b-991e-cb8159503dc6;NATURAL_CAPITAL_ASSESSMENT_FOR_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;e035312d-54e8-4131-acf7-2898c7566766;NATURAL CAPITAL ASSESSMENT FOR OWN OPERATIONS;Natural Capital Assessment for Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;12669904-17af-46e8-857b-00d773be4b76;ENVIRONMENTAL_IMPACT_ASSESSMENT_FOR_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;e035312d-54e8-4131-acf7-2898c7566766;ENVIRONMENTAL IMPACT ASSESSMENT FOR OWN OPERATIONS;Environmental Impact Assessment for Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;04b53fa8-4dae-4b94-a518-833189e7a10f;MINIMISING_OR_ELIMINATING_CHEMICAL_USE_POSITIVE_CONDUCT_E_TIER_3;;;e035312d-54e8-4131-acf7-2898c7566766;MINIMISING OR ELIMINATING CHEMICAL USE;Minimising or Eliminating Chemical Use;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;6c77dfee-0f51-4fac-8e8e-013faf7f661e;COMMITMENT_TO_REDUCE_THE_USE_OF_CHEMICALS_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_4;;;04b53fa8-4dae-4b94-a518-833189e7a10f;COMMITMENT TO REDUCE THE USE OF CHEMICALS IN OWN OPERATIONS;Commitment to Reduce the Use of Chemicals in Own Operations;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;e8bbabd3-70c8-4036-bb50-c96dc71e3665;COMMITMENT_TO_REDUCE_THE_USE_OF_CHEMICALS_IN_SUPPLY_CHAINS_POSITIVE_CONDUCT_E_TIER_4;;;04b53fa8-4dae-4b94-a518-833189e7a10f;COMMITMENT TO REDUCE THE USE OF CHEMICALS IN SUPPLY CHAINS;Commitment to Reduce the Use of Chemicals in Supply Chains;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;4245f79a-a4ac-4b38-8a1b-a4769e7443b2;COMMITMENT_TO_NO_USE_OF_HARMFUL_CHEMICALS_IN_SUPPLY_CHAINS_POSITIVE_CONDUCT_E_TIER_4;;;04b53fa8-4dae-4b94-a518-833189e7a10f;COMMITMENT TO NO USE OF HARMFUL CHEMICALS IN SUPPLY CHAINS;Commitment to no Use of Harmful Chemicals in Supply Chains;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;84296c15-3fba-4e0e-a0cf-7f2158d63af6;COMMITMENT_TO_NO_USE_OF_HARMFUL_CHEMICALS_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_4;;;04b53fa8-4dae-4b94-a518-833189e7a10f;COMMITMENT TO NO USE OF HARMFUL CHEMICALS IN OWN OPERATIONS;Commitment to no Use of Harmful Chemicals in Own Operations;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;33e1407f-7b15-4aae-b146-3788ddba28d3;COMPANIES_WITH_ONE_OR_MORE_ELEMENTS_OF_STRONG_PEATLANDS_MANAGEMENT_POSITIVE_CONDUCT_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;COMPANIES WITH ONE OR MORE ELEMENTS OF STRONG PEATLANDS MANAGEMENT;Companies With One or More Elements Of Strong Peatlands Management;POSITIVE;CONDUCT;E;TIER_2;flags;1
flag;a9ee3c7e-0af2-423d-9ccf-f2c810091e22;COMMITMENT_TO_SUSTAINABLE_MANAGEMENT_OF_PEATLANDS_IN_SUPPLY_CHAIN_POSITIVE_CONDUCT_E_TIER_3;;;33e1407f-7b15-4aae-b146-3788ddba28d3;COMMITMENT TO SUSTAINABLE MANAGEMENT OF PEATLANDS IN SUPPLY CHAIN;Commitment to Sustainable Management of Peatlands in Supply Chain;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;52fba763-ccc5-4c6c-8ebb-e64e0cd94027;COMMITMENT_TO_SUSTAINABLE_MANAGEMENT_OF_PEATLANDS_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;33e1407f-7b15-4aae-b146-3788ddba28d3;COMMITMENT TO SUSTAINABLE MANAGEMENT OF PEATLANDS IN OWN OPERATIONS;Commitment to Sustainable Management of Peatlands in Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;5ea966ac-2f55-4fbc-b381-f11b2f9ae3fc;STRONG_MANAGEMENT_OF_PEATLANDS_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;33e1407f-7b15-4aae-b146-3788ddba28d3;STRONG MANAGEMENT OF PEATLANDS IN OWN OPERATIONS;Strong Management of Peatlands in Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;dff8ad04-7bee-4b93-b0d6-d61028ac4f77;REDUCING_FOOD_WASTE_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;5c64832b-7be9-409b-8545-413388e5a6de;REDUCING FOOD WASTE IN OWN OPERATIONS;Reducing Food Waste in Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;a1949dba-8c3f-4d09-9061-d63282364b13;COMMITMENT_TO_REDUCE_PACKAGING_WASTE_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;5c64832b-7be9-409b-8545-413388e5a6de;COMMITMENT TO REDUCE PACKAGING WASTE IN OWN OPERATIONS;Commitment to Reduce Packaging Waste in Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;0109f792-9cf2-4b79-b4ea-856853ff4c75;REDUCING_PACKAGING_WASTE_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;5c64832b-7be9-409b-8545-413388e5a6de;REDUCING PACKAGING WASTE IN OWN OPERATIONS;Reducing Packaging Waste in Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;7af7e679-8f74-4d63-a985-a4b94a1df433;TIME-BOUND_TARGET_TO_REDUCE_WATER_USE_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_E_TIER_3;;;382982e0-4520-4d5f-83c7-6aa0f6266f2d;TIME-BOUND TARGET TO REDUCE WATER USE IN OWN OPERATIONS;Time-Bound Target to Reduce Water Use in Own Operations;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;9dab2f67-72a0-48e3-85e8-6e61f8305813;COMMITMENT_TO_REDUCE_WATER_USE_IN_SUPPLY_CHAINS_POSITIVE_CONDUCT_E_TIER_3;;;382982e0-4520-4d5f-83c7-6aa0f6266f2d;COMMITMENT TO REDUCE WATER USE IN SUPPLY CHAINS;Commitment to Reduce Water Use in Supply Chains;POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;004f7b69-94b5-4d90-935f-abaaf07feb62;HAZARDOUS_WASTE_SERVICES_POSITIVE_PRODUCT_E_TIER_3;;;0c059478-744d-4479-ae83-1ab93855b017;HAZARDOUS WASTE SERVICES;Hazardous Waste Services;POSITIVE;PRODUCT;E;TIER_3;flags;1
flag;006dccc9-0a63-44d8-a9ac-9d1c327c6e9f;NUCLEAR_ENERGY_CONTESTED_PRODUCT_PLUS_TIER_3;;;a1ef0c9c-0d00-40b3-acfd-ff0f9518f7aa;NUCLEAR ENERGY;Nuclear Energy;CONTESTED;PRODUCT;PLUS;TIER_3;flags;1
flag;1ea051d7-fa16-4c3c-a71e-fea83ecb11d8;CONTROVERSIAL_ACTIVITIES_CONTESTED_PRODUCT_PLUS_TIER_2;;;83e060f1-4a42-4048-905d-e25cf0802391;CONTROVERSIAL ACTIVITIES;Controversial Activities;CONTESTED;PRODUCT;PLUS;TIER_2;flags;1
flag;93a5abcc-90a2-467f-9bde-eb1626a7a55f;FAST_FOOD_CONTESTED_PRODUCT_PLUS_TIER_3;;;1ea051d7-fa16-4c3c-a71e-fea83ecb11d8;FAST FOOD;Fast Food;CONTESTED;PRODUCT;PLUS;TIER_3;flags;1
flag;5a1458a9-9930-4699-9110-c39a189b07b0;MEAT_PRODUCTION_&_PROCESSING_CONTESTED_PRODUCT_PLUS_TIER_3;;;1ea051d7-fa16-4c3c-a71e-fea83ecb11d8;MEAT PRODUCTION & PROCESSING;Meat Production & Processing;CONTESTED;PRODUCT;PLUS;TIER_3;flags;1
flag;948a370c-31fd-40fe-82ec-6b8881a19e1d;SUGAR_CONTESTED_PRODUCT_PLUS_TIER_3;;;1ea051d7-fa16-4c3c-a71e-fea83ecb11d8;SUGAR;Sugar;CONTESTED;PRODUCT;PLUS;TIER_3;flags;1
flag;6afe36d2-22ef-4f3e-b787-63599f401f2d;SUGAR_DRINKS_BOTTLING_AND/OR_DISTRIBUTION_CONTESTED_PRODUCT_PLUS_TIER_4;;;948a370c-31fd-40fe-82ec-6b8881a19e1d;SUGAR DRINKS BOTTLING AND/OR DISTRIBUTION;Sugar Drinks Bottling and/or Distribution;CONTESTED;PRODUCT;PLUS;TIER_4;flags;1
flag;1b690440-404a-4ff8-9a0a-9ee38814d501;SUGAR_SNACKS_&_DRINKS_CONTESTED_PRODUCT_PLUS_TIER_4;;;948a370c-31fd-40fe-82ec-6b8881a19e1d;SUGAR SNACKS & DRINKS;Sugar Snacks & Drinks;CONTESTED;PRODUCT;PLUS;TIER_4;flags;1
flag;9f973921-487f-490b-81fa-615cda6f9290;LAGGING_ON_WOOD_CERTIFICATIONS_&_MEMBERSHIPS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LAGGING ON WOOD CERTIFICATIONS & MEMBERSHIPS;Lagging on Wood Certifications & Memberships;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;9d57ff18-61b8-45ff-971b-9df9b38b30ba;LOW_SHARE_OF_FSC_CERTIFIED_WOOD_IN_OWN_OPERATIONS_NEGATIVE_CONDUCT_PLUS_TIER_4;;;9f973921-487f-490b-81fa-615cda6f9290;LOW SHARE OF FSC CERTIFIED WOOD IN OWN OPERATIONS;Low Share of FSC Certified Wood in Own Operations;NEGATIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;518d0878-d802-4e94-b14f-a0cda4260ead;LOW_SHARE_OF_PEFC_CERTIFIED_WOOD_IN_OWN_OPERATIONS_NEGATIVE_CONDUCT_PLUS_TIER_4;;;9f973921-487f-490b-81fa-615cda6f9290;LOW SHARE OF PEFC CERTIFIED WOOD IN OWN OPERATIONS;Low Share of PEFC Certified Wood in Own Operations;NEGATIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;92235cbf-07a9-4d59-b561-f38cbc6e8c49;LOW_SHARE_OF_FSC_CERTIFIED_WOOD_IN_SUPPLY_CHAINS_NEGATIVE_CONDUCT_PLUS_TIER_4;;;9f973921-487f-490b-81fa-615cda6f9290;LOW SHARE OF FSC CERTIFIED WOOD IN SUPPLY CHAINS;Low Share of FSC Certified Wood in Supply Chains;NEGATIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;99622789-9ee9-47d1-abf4-a7f8fee01af5;NO_TIMEBOUND_COMMITMENT_TO_100%_FSC_CERTIFICATIONS_NEGATIVE_CONDUCT_PLUS_TIER_4;;;9f973921-487f-490b-81fa-615cda6f9290;NO TIMEBOUND COMMITMENT TO 100% FSC CERTIFICATIONS;No Timebound Commitment to 100% FSC Certifications;NEGATIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;ffb47838-8288-499a-9f77-47915cc4a442;LOW_TRANSPARENCY_(PALM_OIL)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LOW TRANSPARENCY (PALM OIL);Low Transparency (Palm Oil);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;062c7980-8f17-4f1f-8837-477dbdce184f;LOW_TRANSPARENCY_(PAPER,_PULP_&_TIMBER)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LOW TRANSPARENCY (PAPER, PULP & TIMBER);Low Transparency (Paper, Pulp & Timber);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;0301e833-4fc7-4d62-b040-38d56301f800;LOW_TRANSPARENCY_(RUBBER)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LOW TRANSPARENCY (RUBBER);Low Transparency (Rubber);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;5af3d426-a652-46ce-a0f0-89af048924c8;LOW_TRANSPARENCY_(SOY_TRADERS)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LOW TRANSPARENCY (SOY TRADERS);Low Transparency (Soy Traders);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;4faa804d-66b2-4beb-9c01-6a02cb337773;DIGITAL_INCLUSION_LAGGARDS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;DIGITAL INCLUSION LAGGARDS;Digital Inclusion Laggards;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;9aeb7625-662b-4b51-9d4b-b8b169ea7637;JUST_TRANSITION_LAGGARDS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;JUST TRANSITION LAGGARDS;Just Transition Laggards;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;d3e1dd97-2a08-4dd2-ace4-5403f53081d4;LAGGING_ON_NATURAL_RUBBER_CERTIFICATIONS_&_MEMBERSHIPS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LAGGING ON NATURAL RUBBER CERTIFICATIONS & MEMBERSHIPS;Lagging on Natural Rubber Certifications & Memberships;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;926f7fb7-442c-4ef2-aaec-5bb9c0874800;NO_GPSNR_MEMBERSHIP_NEGATIVE_CONDUCT_PLUS_TIER_4;;;d3e1dd97-2a08-4dd2-ace4-5403f53081d4;NO GPSNR MEMBERSHIP;No GPSNR Membership;NEGATIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;21865169-d677-4d30-be92-a3f5f22aa8f0;ALCOHOLIC_BEVERAGE_MANUFACTURING_NEGATIVE_PRODUCT_PLUS_TIER_4;;;92946662-6568-4a26-a2f8-9c26acd6fa87;ALCOHOLIC BEVERAGE MANUFACTURING;Alcoholic Beverage Manufacturing;NEGATIVE;PRODUCT;PLUS;TIER_4;flags;1
flag;921a8a6c-c0db-4911-9910-dd7be015db62;CIVILIAN_WEAPONS_NEGATIVE_PRODUCT_PLUS_TIER_4;;;a0997998-7c6d-40f2-ab28-1447a8c973e3;CIVILIAN WEAPONS;Civilian Weapons;NEGATIVE;PRODUCT;PLUS;TIER_4;flags;1
flag;33737804-edbf-454e-a414-3c5da12828fe;MILITARY_TECHNOLOGY_&_SYSTEMS_NEGATIVE_PRODUCT_PLUS_TIER_4;;;a0997998-7c6d-40f2-ab28-1447a8c973e3;MILITARY TECHNOLOGY & SYSTEMS;Military Technology & Systems;NEGATIVE;PRODUCT;PLUS;TIER_4;flags;1
flag;75f1949a-5370-48d7-9069-738132a83b9a;TOBACCO_PRODUCTS_&_PROCESSING_NEGATIVE_PRODUCT_PLUS_TIER_4;;;5adcb1de-6887-4a60-b367-0a5acdc86f33;TOBACCO PRODUCTS & PROCESSING;Tobacco Products & Processing;NEGATIVE;PRODUCT;PLUS;TIER_4;flags;1
flag;d52c0d33-4376-40a9-b8ca-3ac6cf40e6c4;FINANCIERS_WITH_LOW_SUSTAINABILITY_EXPECTATIONS_IN_ONE_OR_MORE_AREAS_NEGATIVE_CONDUCT_PLUS_TIER_2;;;25e7ec26-e0d3-4759-98d7-d9e85188fcaf;FINANCIERS WITH LOW SUSTAINABILITY EXPECTATIONS IN ONE OR MORE AREAS;Financiers With Low Sustainability Expectations In One or More Areas;NEGATIVE;CONDUCT;PLUS;TIER_2;flags;1
flag;1a1aa693-23c5-4db7-9bbd-263e4a3e926e;FINANCIERS_WITH_LOW_SUSTAINABILITY_EXPECTATIONS_(BEEF_&_LEATHER)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;d52c0d33-4376-40a9-b8ca-3ac6cf40e6c4;FINANCIERS WITH LOW SUSTAINABILITY EXPECTATIONS (BEEF & LEATHER);Financiers with Low Sustainability Expectations (Beef & Leather);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;cf0d899e-0460-4c91-b03f-e6aad63335fa;FINANCIERS_WITH_LOW_SUSTAINABILITY_EXPECTATIONS_(PAPER,_PULP_&_TIMBER)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;d52c0d33-4376-40a9-b8ca-3ac6cf40e6c4;FINANCIERS WITH LOW SUSTAINABILITY EXPECTATIONS (PAPER, PULP & TIMBER);Financiers with Low Sustainability Expectations (Paper, Pulp & Timber);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;bbb1eec4-cea4-4fc8-a56d-7630a16754b2;FINANCIERS_WITH_LOW_SUSTAINABILITY_EXPECTATIONS_(PALM_OIL)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;d52c0d33-4376-40a9-b8ca-3ac6cf40e6c4;FINANCIERS WITH LOW SUSTAINABILITY EXPECTATIONS (PALM OIL);Financiers with Low Sustainability Expectations (Palm Oil);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;7cf57fdc-2ec9-4066-bae4-4341f3a322a6;FINANCIERS_WITH_LOW_SUSTAINABILITY_EXPECTATIONS_(SOY)_NEGATIVE_CONDUCT_PLUS_TIER_3;;;d52c0d33-4376-40a9-b8ca-3ac6cf40e6c4;FINANCIERS WITH LOW SUSTAINABILITY EXPECTATIONS (SOY);Financiers with Low Sustainability Expectations (Soy);NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;20e2ed9c-98c0-4958-beee-e9a81f4291b3;FINANCIERS_WITH_HIGH_SUSTAINABILITY_EXPECTATIONS_IN_ONE_OR_MORE_AREAS_POSITIVE_CONDUCT_PLUS_TIER_2;;;ec8fd9e7-b71c-48ef-a98f-0496628fd33a;FINANCIERS WITH HIGH SUSTAINABILITY EXPECTATIONS IN ONE OR MORE AREAS;Financiers With High Sustainability Expectations In One or More Areas;POSITIVE;CONDUCT;PLUS;TIER_2;flags;1
flag;d37ae18d-f084-4fb8-847b-b9fc3e990b2a;FINANCIERS_WITH_HIGH_SUSTAINABILITY_EXPECTATIONS_(BEEF_&_LEATHER)_POSITIVE_CONDUCT_PLUS_TIER_3;;;20e2ed9c-98c0-4958-beee-e9a81f4291b3;FINANCIERS WITH HIGH SUSTAINABILITY EXPECTATIONS (BEEF & LEATHER);Financiers with High Sustainability Expectations (Beef & Leather);POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;eeef35f0-af29-4928-892a-5ccccd6ada14;FINANCIERS_WITH_HIGH_SUSTAINABILITY_EXPECTATIONS_(SOY)_POSITIVE_CONDUCT_PLUS_TIER_3;;;20e2ed9c-98c0-4958-beee-e9a81f4291b3;FINANCIERS WITH HIGH SUSTAINABILITY EXPECTATIONS (SOY);Financiers with High Sustainability Expectations (Soy);POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;73e98e30-08c0-4f17-9d64-924345fd9a84;DIGITAL_INCLUSION_PIONEERS_POSITIVE_CONDUCT_PLUS_TIER_3;;;7a9f7397-24b8-4c0d-b68d-3868bffe6dff;DIGITAL INCLUSION PIONEERS;Digital Inclusion Pioneers;POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;871defae-750c-4d9d-8ee0-3751bd0b687e;JUST_TRANSITION_PIONEERS_POSITIVE_CONDUCT_PLUS_TIER_3;;;7a9f7397-24b8-4c0d-b68d-3868bffe6dff;JUST TRANSITION PIONEERS;Just Transition Pioneers;POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;3855cef6-1dc5-4ccb-9cda-d88324672491;ENGAGING_IN_WOOD_CERTIFICATIONS_&_MEMBERSHIPS_POSITIVE_CONDUCT_PLUS_TIER_3;;;7a9f7397-24b8-4c0d-b68d-3868bffe6dff;ENGAGING IN WOOD CERTIFICATIONS & MEMBERSHIPS;Engaging in Wood Certifications & Memberships;POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;6763fc5e-89c3-4c20-8626-ffa480ddda8c;HIGH_SHARE_OF_FSC_CERTIFIED_WOOD_IN_OWN_OPERATIONS_POSITIVE_CONDUCT_PLUS_TIER_4;;;3855cef6-1dc5-4ccb-9cda-d88324672491;HIGH SHARE OF FSC CERTIFIED WOOD IN OWN OPERATIONS;High Share of FSC Certified Wood in Own Operations;POSITIVE;CONDUCT;PLUS;TIER_4;flags;1
